Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2025-01-09T08:51:00Z,ALGOUSD,0.43155,-1839.98310504,Limit,Filled,-794.04470898001,"ATR Trail" 
2025-01-09T08:57:00Z,SUIUSD,4.925,-172.05349,Limit,Filled,-847.36343825,"ATR Trail" 
2025-01-09T09:46:00Z,ADAUSD,1.134357,-570.26231072,Limit,Filled,-646.88104400141,"ATR Trail" 
2025-01-09T10:55:00Z,ADAUSD,0.909651,597.92085582,Limit,Filled,543.89930441752,"Entry" 
2025-01-09T11:37:00Z,ADAUSD,1.134357,-597.92085583,Limit,Filled,-678.25570825675,"ATR Trail" 
2025-01-09T13:55:00Z,XDGUSD,0.3214879,1718.67330691,Limit,Filled,552.53267222455,"Entry" 
2025-01-09T13:57:00Z,SUIUSD,4.5363,152.66772,Limit,Filled,692.546578236,"Entry" 
2025-01-09T14:15:00Z,XLMUSD,0,1991.55635057,Limit,Canceled,0,"" 
2025-01-09T14:17:00Z,XLMUSD,0.395959,1452.08614687,Limit,Filled,574.9665786285,"Entry" 
2025-01-09T14:34:00Z,SUIUSD,4.925,-152.66771,Limit,Filled,-751.88847175,"ATR Trail" 
2025-01-09T14:37:00Z,XDGUSD,0.3319907,-1718.67330691,Limit,Filled,-570.58355423237,"ATR Trail" 
2025-01-09T14:38:00Z,XRPUSD,2.26597,391.08284785,Limit,Filled,886.18200074266,"Entry" 
2025-01-09T14:44:00Z,XLMUSD,0.429915,-1452.08614687,Limit,Filled,-624.27361583162,"ATR Trail" 
2025-01-09T15:00:00Z,LINKUSD,19.47255,43.9238717,Limit,Filled,855.30978787184,"Entry" 
2025-01-09T15:32:00Z,LINKUSD,19.9733,-21.96193585,Limit,Filled,-438.65233331281,"Partial TP" 
2025-01-09T15:32:00Z,XRPUSD,2.39119,-195.54142393,Limit,Filled,-467.57669748718,"Partial TP" 
2025-01-09T15:35:00Z,SUIUSD,4.6979,134.32539,Limit,Filled,631.047249681,"Entry" 
2025-01-09T16:01:00Z,XRPUSD,2.39119,-195.54142393,Limit,Filled,-467.57669748718,"ATR Trail" 
2025-01-09T16:12:00Z,SUIUSD,4.8181,-67.1627,Limit,Filled,-323.59660487,"Partial TP" 
2025-01-09T16:17:00Z,LINKUSD,20.11488,-21.96193585,Limit,Filled,-441.76170419045,"ATR Trail" 
2025-01-09T16:18:00Z,XDGUSD,0,2050.45347054,Limit,Canceled,0,"" 
2025-01-09T16:18:00Z,ADAUSD,0.923903,602.28028446,Limit,Filled,556.44856165345,"Entry" 
2025-01-09T16:18:00Z,XLMUSD,0.405396,1371.35380169,Limit,Filled,555.94134578992,"Entry" 
2025-01-09T16:45:00Z,ALGOUSD,0.35205,1364.5391243,Limit,Filled,480.38599870981,"Entry" 
2025-01-09T17:03:00Z,SUIUSD,4.8205,-67.1627,Limit,Filled,-323.75779535,"ATR Trail" 
2025-01-09T17:18:00Z,XLMUSD,0.40642,-1371.35380169,Limit,Filled,-557.34561208285,"ATR Trail" 
2025-01-09T17:22:00Z,ALGOUSD,0.35653,-1364.53912429,Limit,Filled,-486.49913398311,"ATR Trail" 
2025-01-09T17:23:00Z,ADAUSD,0.929876,-602.28028445,Limit,Filled,-560.04598178323,"ATR Trail" 
2025-01-09T18:24:00Z,XRPUSD,2.30677,250.72566537,Limit,Filled,578.36644310555,"Entry" 
2025-01-09T18:31:00Z,XDGUSD,0.3217632,2045.86598529,Limit,Filled,658.28438619806,"Entry" 
2025-01-09T19:22:00Z,XRPUSD,2.30201,-250.72566537,Limit,Filled,-577.17298893839,"ATR Trail" 
2025-01-09T19:24:00Z,XDGUSD,0.3271537,-2045.86598529,Limit,Filled,-669.31262679177,"ATR Trail" 
2025-01-09T20:36:00Z,XRPUSD,2.26114,336.26305119,Limit,Filled,760.33783556776,"Entry" 
2025-01-09T21:00:00Z,SOLUSD,185.1,3.40762679,Limit,Filled,630.751718829,"Entry" 
2025-01-09T21:46:00Z,SOLUSD,0,-3.40762679,Limit,Canceled,0,"" 
2025-01-09T21:47:00Z,XRPUSD,2.27907,-336.26305119,Limit,Filled,-766.36703207559,"ATR Trail" 
2025-01-09T21:49:00Z,SOLUSD,185.3,-3.40762679,Limit,Filled,-631.433244187,"ATR Trail" 
2025-01-10T07:00:00Z,SUIUSD,5.0881,136.0413,Limit,Filled,692.19173853,"Entry" 
2025-01-10T07:45:00Z,ALGOUSD,0.35827,1946.91563648,Limit,Filled,697.52146508169,"Entry" 
2025-01-10T08:17:00Z,ADAUSD,0.966939,598.73859341,Limit,Filled,578.94369677327,"Entry" 
2025-01-10T08:40:00Z,ALGOUSD,0.35527,-1946.91563649,Limit,Filled,-691.6807181758,"ATR Trail" 
2025-01-10T08:44:00Z,ADAUSD,0.963473,-598.73859342,Limit,Filled,-576.86846881815,"ATR Trail" 
2025-01-10T09:01:00Z,SUIUSD,5.127,-136.0413,Limit,Filled,-697.4837451,"Stagnation Exit" 
2025-01-10T10:11:00Z,RUNEUSD,3.521,627.69719455,Limit,Filled,2210.1218220106,"Entry" 
2025-01-10T10:29:00Z,RUNEUSD,3.519,-627.69719454,Limit,Filled,-2208.8664275863,"ATR Trail" 
2025-01-10T10:55:00Z,FTMUSD,0.735,3472.38913788,Limit,Filled,2552.2060163418,"Entry" 
2025-01-10T11:40:00Z,FTMUSD,0.7569,-3472.38913788,Limit,Filled,-2628.2513384614,"ATR Trail" 
2025-01-10T13:36:00Z,ALGOUSD,0,2024.06173085,Limit,Canceled,0,"" 
2025-01-10T13:39:00Z,ALGOUSD,0,2024.06173085,Limit,Canceled,0,"" 
2025-01-10T13:49:00Z,LINKUSD,19.81992,53.37307208,Limit,Filled,1057.8500187798,"Entry" 
2025-01-10T14:36:00Z,LINKUSD,19.9495,-53.37307208,Limit,Filled,-1064.76610146,"ATR Trail" 
2025-01-10T14:37:00Z,SUIUSD,4.9648,130.24731,Limit,Filled,646.651844688,"Entry" 
2025-01-10T15:05:00Z,SUIUSD,4.9135,-130.2473,Limit,Filled,-639.97010855,"ATR Trail" 
2025-01-10T15:24:00Z,ADAUSD,0.92194,560.8661553,Limit,Filled,517.08494321728,"Entry" 
2025-01-10T15:24:00Z,ETHUSD,3231.35,0.15993321,Limit,Filled,516.8001781335,"Entry" 
2025-01-10T16:02:00Z,ETHUSD,3295.35,-0.1599332,Limit,Filled,-527.03587062,"ATR Trail" 
2025-01-10T16:16:00Z,SUIUSD,4.9799,119.22181,Limit,Filled,593.712691619,"Entry" 
2025-01-10T16:20:00Z,ADAUSD,0.945538,-560.86615529,Limit,Filled,-530.3202627406,"ATR Trail" 
2025-01-10T16:21:00Z,XDGUSD,0.3261885,1803.99867016,Limit,Filled,588.44362022149,"Entry" 
2025-01-10T16:47:00Z,APTUSD,8.928,167.78715307,Limit,Filled,1498.003702609,"Entry" 
2025-01-10T17:00:00Z,SUIUSD,5.0068,-119.22181,Limit,Filled,-596.919758308,"ATR Trail" 
2025-01-10T17:52:00Z,XDGUSD,0,-901.99933508,Limit,Canceled,0,"" 
2025-01-10T17:57:00Z,APTUSD,9.1578,-83.89357653,Limit,Filled,-768.28059514643,"Partial TP" 
2025-01-10T18:00:00Z,XLMUSD,0.416567,1924.90721048,Limit,Filled,801.85282194802,"Entry" 
2025-01-10T18:00:00Z,LINKUSD,20.44993,57.52213074,Limit,Filled,1176.3235470838,"Entry" 
2025-01-10T18:02:00Z,XDGUSD,0.3387546,-1803.99867016,Limit,Filled,-611.11284791058,"ATR Trail" 
2025-01-10T18:03:00Z,APTUSD,9.0945,-83.89357654,Limit,Filled,-762.97013184303,"ATR Trail" 
2025-01-10T18:10:00Z,UNIUSD,13.677,162.59841487,Limit,Filled,2223.858520177,"Entry" 
2025-01-10T18:30:00Z,LINKUSD,20.37087,-57.52213074,Limit,Filled,-1171.7758474275,"ATR Trail" 
2025-01-10T19:37:00Z,UNIUSD,13.803,-162.59841487,Limit,Filled,-2244.3459204506,"ATR Trail" 
2025-01-10T20:26:00Z,XLMUSD,0.419858,-1924.90721048,Limit,Filled,-808.18769157771,"ATR Trail" 
2025-01-11T16:56:00Z,XRPUSD,2.4947,909.50427132,Limit,Filled,2268.940305662,"Entry" 
2025-01-11T17:06:00Z,XRPUSD,2.48531,-909.50427132,Limit,Filled,-2260.4000605543,"ATR Trail" 
2025-01-11T18:07:00Z,XRPUSD,2.48501,807.12967946,Limit,Filled,2005.7253247549,"Entry" 
2025-01-11T18:30:00Z,XLMUSD,0.432355,4849.27207579,Limit,Filled,2096.6070283282,"Entry" 
2025-01-11T19:18:00Z,XRPUSD,2.49999,-807.12967946,Limit,Filled,-2017.8161273532,"ATR Trail" 
2025-01-11T19:19:00Z,XLMUSD,0,-4849.27207578,Limit,Canceled,0,"" 
2025-01-11T20:12:00Z,XLMUSD,0.435,-4849.27207578,Limit,Filled,-2109.4333529643,"Stagnation Exit" 
2025-01-11T20:18:00Z,XRPUSD,0,652.45775488,Limit,Canceled,0,"" 
2025-01-11T21:05:00Z,ALGOUSD,0,4316.05553719,Limit,Canceled,0,"" 
2025-01-11T21:07:00Z,ALGOUSD,0.38214,5243.57042879,Limit,Filled,2003.7780036578,"Entry" 
2025-01-11T21:43:00Z,ALGOUSD,0.37926,-5243.57042879,Limit,Filled,-1988.6765208229,"ATR Trail" 
2025-01-11T21:46:00Z,ADAUSD,1.002032,953.75962771,Limit,Filled,955.69766727351,"Entry" 
2025-01-11T21:48:00Z,XLMUSD,0,2771.88528334,Limit,Canceled,0,"" 
2025-01-11T22:16:00Z,ADAUSD,1.011312,-953.75962772,Limit,Filled,-964.54855662877,"ATR Trail" 
2025-01-11T23:36:00Z,ADAUSD,1.002725,1164.22818845,Limit,Filled,1167.4007102635,"Entry" 
2025-01-11T23:55:00Z,ADAUSD,1.010044,-1164.22818845,Limit,Filled,-1175.9216963748,"ATR Trail" 
2025-01-12T01:05:00Z,ADAUSD,1.00839,947.44470897,Limit,Filled,955.39377007826,"Entry" 
2025-01-12T01:52:00Z,ADAUSD,0,-473.72235448,Limit,Canceled,0,"" 
2025-01-12T02:08:00Z,ADAUSD,1.035,-947.44470897,Limit,Filled,-980.60527378395,"ATR Trail" 
2025-01-13T11:00:00Z,SUIUSD,4.4285,360.17379,Limit,Filled,1595.029629015,"Entry" 
2025-01-13T11:28:00Z,XLMUSD,0.401169,3162.3171293,Limit,Filled,1268.6236004442,"Entry" 
2025-01-13T11:34:00Z,SUIUSD,4.6474,-360.1738,Limit,Filled,-1673.87171812,"ATR Trail" 
2025-01-13T11:35:00Z,CRVUSD,0.762,2201.89325282,Limit,Filled,1677.8426586488,"Entry" 
2025-01-13T11:42:00Z,XLMUSD,0.437764,-3162.31712931,Limit,Filled,-1384.3485957953,"ATR Trail" 
2025-01-13T11:59:00Z,CRVUSD,0.785,-2201.89325281,Limit,Filled,-1728.4862034559,"ATR Trail" 
2025-01-13T12:05:00Z,WIFUSD,1.4445,1378.55891,Limit,Filled,1991.328345495,"Entry" 
2025-01-13T12:50:00Z,XRPUSD,2.37064,521.3394969,Limit,Filled,1235.908264931,"Entry" 
2025-01-13T12:50:00Z,FTMUSD,0.6251,2017.07229214,Limit,Filled,1260.8718898167,"Entry" 
2025-01-13T12:52:00Z,WIFUSD,1.4428,-1378.5589,Limit,Filled,-1988.98478092,"ATR Trail" 
2025-01-13T13:19:00Z,FTMUSD,0.7138,-1008.53614607,Limit,Filled,-719.89310106477,"Partial TP" 
2025-01-13T13:40:00Z,ALGOUSD,0.33209,4653.98473678,Limit,Filled,1545.5417912373,"Entry" 
2025-01-13T13:41:00Z,XRPUSD,2.52662,-521.33949689,Limit,Filled,-1317.2267996322,"ATR Trail" 
2025-01-13T14:15:00Z,XDGUSD,0.3181211,4697.92443549,Limit,Filled,1494.508889135,"Entry" 
2025-01-13T14:22:00Z,FTMUSD,0.7138,-1008.53614607,Limit,Filled,-719.89310106477,"ATR Trail" 
2025-01-13T14:34:00Z,ALGOUSD,0.33369,-4653.98473678,Limit,Filled,-1552.9881668161,"ATR Trail" 
2025-01-13T14:34:00Z,XDGUSD,0.3407823,-4697.92443549,Limit,Filled,-1600.9694943525,"ATR Trail" 
2025-01-13T14:41:00Z,XRPUSD,2.42636,273.37182729,Limit,Filled,663.29846686336,"Entry" 
2025-01-13T14:45:00Z,SOLUSD,174.63,15.75680824,Limit,Filled,2751.6114229512,"Entry" 
2025-01-13T15:19:00Z,XRPUSD,2.52662,-136.68591365,Limit,Filled,-345.35336314636,"Partial TP" 
2025-01-13T15:22:00Z,SOLUSD,191.15,-7.87840412,Limit,Filled,-1505.956947538,"Partial TP" 
2025-01-13T15:31:00Z,XRPUSD,2.52662,-136.68591365,Limit,Filled,-345.35336314636,"ATR Trail" 
2025-01-13T15:32:00Z,ADAUSD,0.931777,1491.66657811,Limit,Filled,1389.9006091516,"Entry" 
2025-01-13T15:32:00Z,XLMUSD,0.41414,1257.71664322,Limit,Filled,520.87077062313,"Entry" 
2025-01-13T15:55:00Z,XLMUSD,0.437764,-1257.71664321,Limit,Filled,-550.58306859818,"ATR Trail" 
2025-01-13T16:01:00Z,ADAUSD,0.945,-1491.66657811,Limit,Filled,-1409.624916314,"ATR Trail" 
2025-01-13T16:01:00Z,SOLUSD,191.15,-7.87840412,Limit,Filled,-1505.956947538,"ATR Trail" 
2025-01-13T16:11:00Z,XDGUSD,0.3258394,2596.2103684,Limit,Filled,845.94762871323,"Entry" 
2025-01-13T16:40:00Z,XRPUSD,2.48,186.31563643,Limit,Filled,462.0627783464,"Entry" 
2025-01-13T16:57:00Z,XRPUSD,2.52662,-186.31563643,Limit,Filled,-470.74881331677,"ATR Trail" 
2025-01-13T16:58:00Z,XDGUSD,0.3407823,-2596.21036839,Limit,Filled,-884.74254062379,"ATR Trail" 
2025-01-13T17:28:00Z,ALGOUSD,0.34266,3959.64803113,Limit,Filled,1356.812994347,"Entry" 
2025-01-13T17:40:00Z,ALGOUSD,0.34699,-3959.64803113,Limit,Filled,-1373.9582703218,"ATR Trail" 
2025-01-13T18:00:00Z,SOLUSD,0,3.51735456,Limit,Canceled,0,"" 
2025-01-13T18:00:00Z,ADAUSD,0.912915,1111.34188577,Limit,Filled,1014.5606776477,"Entry" 
2025-01-13T18:03:00Z,SOLUSD,0,2.55948138,Limit,Canceled,0,"" 
2025-01-13T18:18:00Z,ADAUSD,0.945,-1111.34188577,Limit,Filled,-1050.2180820527,"ATR Trail" 
2025-01-13T18:55:00Z,XDGUSD,0,1938.40758225,Limit,Canceled,0,"" 
2025-01-13T19:35:00Z,ALGOUSD,0.33718,3018.87335407,Limit,Filled,1017.9037175253,"Entry" 
2025-01-13T19:53:00Z,ALGOUSD,0.34699,-3018.87335407,Limit,Filled,-1047.5188651287,"ATR Trail" 
2025-01-13T20:06:00Z,ADAUSD,0.910706,1119.06217458,Limit,Filled,1019.1366367631,"Entry" 
2025-01-13T20:52:00Z,ADAUSD,0.937043,-559.53108728,Limit,Filled,-524.30468861811,"Partial TP" 
2025-01-13T20:53:00Z,SUIUSD,4.6291,173.49057,Limit,Filled,803.105197587,"Entry" 
2025-01-13T21:05:00Z,ADAUSD,0.935378,-559.53108729,Limit,Filled,-523.37306936715,"ATR Trail" 
2025-01-13T21:15:00Z,SUIUSD,4.5939,-173.49056,Limit,Filled,-796.998283584,"ATR Trail" 
2025-01-13T22:16:00Z,SUIUSD,0,127.79271,Limit,Canceled,0,"" 
2025-01-14T13:56:00Z,SUIUSD,4.6401,130.30455,Limit,Filled,604.626142455,"Entry" 
2025-01-14T14:10:00Z,AAVEUSD,292.94,6.43714838,Limit,Filled,1885.6982464372,"Entry" 
2025-01-14T14:47:00Z,SUIUSD,4.6674,-130.30456,Limit,Filled,-608.183503344,"ATR Trail" 
2025-01-14T14:49:00Z,AAVEUSD,292.22,-6.43714838,Limit,Filled,-1881.0634996036,"ATR Trail" 
2025-01-14T15:43:00Z,ALGOUSD,0.37554,2556.90545204,Limit,Filled,960.2202734591,"Entry" 
2025-01-14T16:03:00Z,ALGOUSD,0.37712,-2556.90545204,Limit,Filled,-964.26018407332,"ATR Trail" 
2025-01-14T17:10:00Z,XRPUSD,0,303.20548339,Limit,Canceled,0,"" 
2025-01-14T17:13:00Z,XRPUSD,2.63331,303.15595319,Limit,Filled,798.30360309476,"Entry" 
2025-01-14T17:22:00Z,XRPUSD,2.65921,-303.15595319,Limit,Filled,-806.15534228238,"ATR Trail" 
2025-01-14T17:25:00Z,ADAUSD,0.981704,593.34480505,Limit,Filled,582.48896849681,"Entry" 
2025-01-14T18:00:00Z,XLMUSD,0,1038.3075849,Limit,Canceled,0,"" 
2025-01-14T18:03:00Z,XLMUSD,0.433141,1032.61799189,Limit,Filled,447.26918962523,"Entry" 
2025-01-14T18:38:00Z,ADAUSD,1.006662,-296.67240253,Limit,Filled,-298.64883407565,"Partial TP" 
2025-01-14T18:51:00Z,XLMUSD,0.430999,-1032.6179919,Limit,Filled,-445.05732189091,"ATR Trail" 
2025-01-14T18:52:00Z,XRPUSD,0,167.55619577,Limit,Canceled,0,"" 
2025-01-14T18:53:00Z,ADAUSD,1.002323,-296.67240253,Limit,Filled,-297.36157252108,"ATR Trail" 
2025-01-15T01:39:00Z,ALGOUSD,0.38,2430.87980737,Limit,Filled,923.7343268006,"Entry" 
2025-01-15T01:40:00Z,XLMUSD,0.457287,1521.05706757,Limit,Filled,695.55962325788,"Entry" 
2025-01-15T01:51:00Z,XLMUSD,0.45689,-1521.05706757,Limit,Filled,-694.95576360206,"ATR Trail" 
2025-01-15T01:52:00Z,ADAUSD,1.015281,1325.46773259,Limit,Filled,1345.7222050117,"Entry" 
2025-01-15T02:10:00Z,ALGOUSD,0,-1215.43990368,Limit,Canceled,0,"" 
2025-01-15T02:30:00Z,ADAUSD,1.013351,-1325.46773259,Limit,Filled,-1343.1640522878,"ATR Trail" 
2025-01-15T02:37:00Z,ALGOUSD,0.38651,-2430.87980737,Limit,Filled,-939.55935434658,"ATR Trail" 
2025-01-15T04:05:00Z,ALGOUSD,0.39153,4194.19518193,Limit,Filled,1642.1532395811,"Entry" 
2025-01-15T04:17:00Z,ALGOUSD,0.39347,-4194.19518193,Limit,Filled,-1650.289978234,"ATR Trail" 
2025-01-15T05:25:00Z,ADAUSD,1.016797,874.08264219,Limit,Filled,888.76460833087,"Entry" 
2025-01-15T05:30:00Z,ALGOUSD,0.39202,2054.7227961,Limit,Filled,805.49243052712,"Entry" 
2025-01-15T06:10:00Z,ADAUSD,1.025532,-874.08264219,Limit,Filled,-896.3997202104,"ATR Trail" 
2025-01-15T06:28:00Z,ALGOUSD,0.3928,-2054.72279609,Limit,Filled,-807.09511430415,"ATR Trail" 
2025-01-15T06:55:00Z,XLMUSD,0.472468,1133.67256145,Limit,Filled,535.62400776316,"Entry" 
2025-01-15T07:30:00Z,ALGOUSD,0.40096,2524.75375964,Limit,Filled,1012.3252674653,"Entry" 
2025-01-15T07:32:00Z,XLMUSD,0.476242,-1133.67256145,Limit,Filled,-539.90248801007,"ATR Trail" 
2025-01-15T07:48:00Z,ADAUSD,1.051832,931.73919295,Limit,Filled,980.03309879898,"Entry" 
2025-01-15T08:00:00Z,XRPUSD,2.85708,151.81201778,Limit,Filled,433.73907975888,"Entry" 
2025-01-15T08:05:00Z,ALGOUSD,0,-2524.75375965,Limit,Canceled,0,"" 
2025-01-15T08:07:00Z,ADAUSD,1.050392,-931.73919294,Limit,Filled,-978.69139435063,"ATR Trail" 
2025-01-15T08:07:00Z,ALGOUSD,0.39711,-2524.75375965,Limit,Filled,-1002.6049654946,"ATR Trail" 
2025-01-15T08:07:00Z,XRPUSD,2.84828,-151.81201777,Limit,Filled,-432.40313397394,"ATR Trail" 
2025-01-15T08:40:00Z,XLMUSD,0.478779,1104.92727746,Limit,Filled,529.01597697502,"Entry" 
2025-01-15T09:06:00Z,XLMUSD,0.472487,-1104.92727745,Limit,Filled,-522.06377454052,"ATR Trail" 
2025-01-15T10:16:00Z,XRPUSD,2.82112,161.80664202,Limit,Filled,456.47595393546,"Entry" 
2025-01-15T10:55:00Z,XRPUSD,2.86703,-161.80664203,Limit,Filled,-463.90449689927,"ATR Trail" 
2025-01-15T11:20:00Z,AVAXUSD,36.54,62.74171091,Limit,Filled,2292.5821166514,"Entry" 
2025-01-15T11:56:00Z,XRPUSD,2.75393,113.67070615,Limit,Filled,313.04116778767,"Entry" 
2025-01-15T12:29:00Z,AVAXUSD,0,-62.74171091,Limit,Canceled,0,"" 
2025-01-15T12:31:00Z,AVAXUSD,36.76,-62.74171091,Limit,Filled,-2306.3852930516,"ATR Trail" 
2025-01-15T13:21:00Z,XLMUSD,0.463399,2402.67935943,Limit,Filled,1113.3992124805,"Entry" 
2025-01-15T13:31:00Z,XRPUSD,2.87808,-56.83535307,Limit,Filled,-163.57669296371,"Partial TP" 
2025-01-15T13:32:00Z,XRPUSD,2.87808,-56.83535307,Limit,Filled,-163.57669296371,"ATR Trail" 
2025-01-15T13:33:00Z,XLMUSD,0.475237,-1201.33967972,Limit,Filled,-570.92106537109,"Partial TP" 
2025-01-15T13:36:00Z,XLMUSD,0.476,-1201.33967972,Limit,Filled,-571.83768754672,"ATR Trail" 
2025-01-15T13:37:00Z,SUIUSD,4.6651,559.46997,Limit,Filled,2609.983357047,"Entry" 
2025-01-15T13:58:00Z,SUIUSD,4.785,-279.73498,Limit,Filled,-1338.5318793,"Partial TP" 
2025-01-15T14:17:00Z,SUIUSD,4.8051,-279.73498,Limit,Filled,-1344.154552398,"ATR Trail" 
2025-01-15T14:18:00Z,AAVEUSD,304.41,5.7481903,Limit,Filled,1749.806609223,"Entry" 
2025-01-15T14:18:00Z,ALGOUSD,0.4133,2540.10180495,Limit,Filled,1049.8240759858,"Entry" 
2025-01-15T14:25:00Z,ALGOUSD,0.42375,-1270.05090247,Limit,Filled,-538.18406992166,"Partial TP" 
2025-01-15T14:58:00Z,AAVEUSD,312.13,-2.87409515,Limit,Filled,-897.0913191695,"Partial TP" 
2025-01-15T14:59:00Z,ADAUSD,1.051871,854.69970958,Limit,Filled,899.03383821562,"Entry" 
2025-01-15T16:06:00Z,ADAUSD,1.08,-427.34985479,Limit,Filled,-461.5378431732,"Partial TP" 
2025-01-15T16:11:00Z,XDGUSD,0,1138.69509332,Limit,Canceled,0,"" 
2025-01-15T16:13:00Z,XDGUSD,0.3738519,1138.6225899,Limit,Filled,425.67621861704,"Entry" 
2025-01-15T16:20:00Z,ALGOUSD,0,-1270.05090248,Limit,Canceled,0,"" 
2025-01-15T16:21:00Z,ADAUSD,1.081162,-427.3498548,Limit,Filled,-462.03442371528,"ATR Trail" 
2025-01-15T16:23:00Z,ALGOUSD,0,-1270.05090248,Limit,Canceled,0,"" 
2025-01-15T16:25:00Z,LINKUSD,21.78408,89.13681576,Limit,Filled,1941.7635254611,"Entry" 
2025-01-15T16:25:00Z,ALGOUSD,0,-1270.05090248,Limit,Canceled,0,"" 
2025-01-15T16:27:00Z,ALGOUSD,0.43622,-1270.05090248,Limit,Filled,-554.02160467983,"ATR Trail" 
2025-01-15T16:33:00Z,AAVEUSD,314.29,-2.87409515,Limit,Filled,-903.2993646935,"ATR Trail" 
2025-01-15T16:36:00Z,LINKUSD,21.68882,-89.13681576,Limit,Filled,-1933.2723523918,"ATR Trail" 
2025-01-15T16:57:00Z,SUIUSD,4.7652,291.57572,Limit,Filled,1389.416620944,"Entry" 
2025-01-15T17:23:00Z,SUIUSD,4.7478,-291.57573,Limit,Filled,-1384.343250894,"ATR Trail" 
2025-01-15T17:24:00Z,XDGUSD,0.3742111,-1138.62258991,Limit,Filled,-426.08521185507,"ATR Trail" 
2025-01-15T23:17:00Z,LTCUSD,0,21.00747393,Limit,Canceled,0,"" 
2025-01-15T23:20:00Z,LTCUSD,116.53,20.74836676,Limit,Filled,2417.8071785428,"Entry" 
2025-01-16T00:18:00Z,LTCUSD,116.47,-20.74836676,Limit,Filled,-2416.5622765372,"ATR Trail" 
2025-01-16T01:40:00Z,LTCUSD,118.4,15.75066939,Limit,Filled,1864.879255776,"Entry" 
2025-01-16T02:04:00Z,LTCUSD,118.44,-15.75066939,Limit,Filled,-1865.5092825516,"ATR Trail" 
2025-01-16T05:50:00Z,ALGOUSD,0.45859,2532.19357306,Limit,Filled,1161.2386506696,"Entry" 
2025-01-16T06:51:00Z,XRPUSD,3.10183,301.71969091,Limit,Filled,935.88318885537,"Entry" 
2025-01-16T07:11:00Z,ALGOUSD,0.4672,-2532.19357305,Limit,Filled,-1183.040837329,"ATR Trail" 
2025-01-16T07:31:00Z,XRPUSD,3.16765,-301.71969092,Limit,Filled,-955.74237894274,"ATR Trail" 
2025-01-16T08:38:00Z,XRPUSD,3.10105,310.67454243,Limit,Filled,963.41728980255,"Entry" 
2025-01-16T08:48:00Z,XRPUSD,3.16765,-310.67454242,Limit,Filled,-984.10821429671,"ATR Trail" 
2025-01-16T09:51:00Z,XRPUSD,3.06794,286.20481118,Limit,Filled,878.05918841157,"Entry" 
2025-01-16T11:09:00Z,XRPUSD,3.16765,-286.20481118,Limit,Filled,-906.59667013433,"ATR Trail" 
2025-01-16T11:33:00Z,SOLUSD,205.41,9.60660714,Limit,Filled,1973.2931726274,"Entry" 
2025-01-16T11:55:00Z,SOLUSD,210.74,-4.80330356,Limit,Filled,-1012.2481922344,"Partial TP" 
2025-01-16T12:08:00Z,ADAUSD,0,1515.87626391,Limit,Canceled,0,"" 
2025-01-16T12:09:00Z,SOLUSD,213.1,-4.80330357,Limit,Filled,-1023.583990767,"ATR Trail" 
2025-01-16T12:14:00Z,ADAUSD,0,1368.41590433,Limit,Canceled,0,"" 
2025-01-16T12:17:00Z,ADAUSD,1.082594,1668.04013808,Limit,Filled,1805.8102452446,"Entry" 
2025-01-16T12:40:00Z,SUIUSD,4.7701,308.36279,Limit,Filled,1470.921344579,"Entry" 
2025-01-16T13:01:00Z,SUIUSD,4.8514,-308.36279,Limit,Filled,-1495.991239406,"ATR Trail" 
2025-01-16T13:02:00Z,ALGOUSD,0.47893,2089.25541265,Limit,Filled,1000.6070947805,"Entry" 
2025-01-16T13:03:00Z,ADAUSD,1.1113,-834.02006903,Limit,Filled,-926.84650271304,"Partial TP" 
2025-01-16T13:05:00Z,XLMUSD,0.50854,1948.56072769,Limit,Filled,990.92107245947,"Entry" 
2025-01-16T13:06:00Z,ADAUSD,1.098566,-834.02006905,Limit,Filled,-916.22609117598,"ATR Trail" 
2025-01-16T13:06:00Z,ALGOUSD,0.47577,-2089.25541265,Limit,Filled,-994.00504767649,"ATR Trail" 
2025-01-16T13:07:00Z,LINKUSD,22.95754,70.84855415,Limit,Filled,1626.5085158408,"Entry" 
2025-01-16T13:30:00Z,XLMUSD,0.510438,-1948.56072769,Limit,Filled,-994.61944072063,"ATR Trail" 
2025-01-16T14:20:00Z,SUIUSD,4.732,254.82751,Limit,Filled,1205.84377732,"Entry" 
2025-01-16T14:20:00Z,XDGUSD,0.3810738,3956.45584099,Limit,Filled,1507.7016618583,"Entry" 
2025-01-16T14:20:00Z,ALGOUSD,0.48294,2497.8351363,Limit,Filled,1206.3045007247,"Entry" 
2025-01-16T14:31:00Z,LINKUSD,23.14969,-70.84855415,Limit,Filled,-1640.1220655207,"ATR Trail" 
2025-01-16T14:33:00Z,ALGOUSD,0,-2497.83513631,Limit,Canceled,0,"" 
2025-01-16T14:33:00Z,SUIUSD,4.7023,-254.8275,Limit,Filled,-1198.27535325,"ATR Trail" 
2025-01-16T14:34:00Z,XLMUSD,0.501973,3000.90516371,Limit,Filled,1506.373367743,"Entry" 
2025-01-16T14:34:00Z,ALGOUSD,0.47375,-2497.83513631,Limit,Filled,-1183.3493958269,"ATR Trail" 
2025-01-16T14:34:00Z,XDGUSD,0.3781505,-3956.45584099,Limit,Filled,-1496.1357544983,"ATR Trail" 
